,user_id,business_id,text,date,compliment_count
371,ehWX7Xc4UH_q9jPnPO3aUA,TYURMcdjX8f0QcIkbEK2IQ,Here for 'Our Class',2011-10-29 17:53:25,0
372,4WyiSpTLhvTm0YyicbHoMA,HKweD7jQQpZgc6NaoltH2Q,Miss this little place. My type of place :),2011-07-14 00:53:35,0
373,bYENop4BuQepBjM1-BI3fA,79nXYNRPoZBc9_y_OLZg2w,Purse Hooks Under the Bar,2016-05-25 18:51:50,1
374,ET1EHTjE-pSO6mvn2cngoQ,10Bq-D7cUzwvY5pUJPWhmw,Bruschetta pizza. No words more need to be expressed.,2017-09-28 05:56:52,0
375,6s5whJLSvZFIF0Am4RyjUg,5oX4G1cptixPZecih9L3dg,The lunch Shredder Bowls are very tasty (and healthy),2013-12-16 18:31:10,0
376,xNuunm-8T2F513gkU2iA3A,4KH6DlFi25Fx1-hlSF7ViA,I love the filet sliders!,2012-07-22 20:52:13,0
377,-G7Zkl1wIWBBmD0KRy_sCw,PpUFhDowFZ1g4T0uue0jEw,"Just had my annual inspection. Burns is still in Newtown, Bucks County.",2013-06-21 18:04:17,0
378,BFuqLRBv-bzHJSlYhdpfTg,qi5fp0cqfWsQvIo7Yi8eCw,More variety than you could ever ask for! All materials & products as well ... Helpful service!,2010-04-02 15:05:40,0
379,IWxNILja-WvurTuJWJ4skA,SYcdJP123caYVCkZ27BIOw,They have stepped up their game. Many more choices now including pho.  Much better than 6 months ago.,2013-02-15 19:00:27,0
380,0nqmqcSjXwwMlXDbXjt7Iw,sophKEDc2rBDe-cuOaJDkA,Great spot!,2017-09-26 20:31:41,0
381,Cey5M9DtlM4A_O1t-aAR0Q,nKF_qEGHagJzp4xSPrh7CA,"Soup & salad combo Thai style, I'd suggest Tom Yum soup and fresh spring roll. Delicious.",2011-07-20 00:43:09,0
382,ZaDO7VuGWhNFd52aWmZovQ,aF7RIFJwdjv21eVYgMqJFw,Overpriced. IMHO.  Sides ain't all that.,2011-12-29 17:32:21,0
383,XMYMTnxCi1xifxXKcVRkAg,ttf_uOUNmuVIU-tlqabrIA,Strawberry lean smoothie a nice way to start the day.,2013-06-01 10:40:43,0
384,WCN5fiJ34_pWq0cv23I_ag,74XfBwMSAUyhsofuvAZQ_w,Complimentary BBQ chips today!  What a nice surprise!,2011-07-21 16:16:55,0
385,BUeqfrO3j65uzd9RxC6gbw,IkqY0OoSd7y3H5soBRFCVA,They took out their booths?!?  Bring back the booths - booths rock!,2015-05-15 17:24:15,0
386,qGG2W5hGJ-H39Kt5T_daHw,XmpbEmS7PRdg5sIbGpjt7g,Where else do you go before the MUNY. Classic St Louis in the summer Watch for the free shuttles to and from the theater.,2014-07-02 22:52:57,0
387,8M4_nA8e9VacrirvCwrl8Q,1TJiHekuN26Y2W7n28olYA,Slow service. I'm not sure it was worth it to eat here today,2011-08-11 22:45:40,0
388,rsjwUTC-vkALMqCaQoA96w,aROhaLh-dqtt-h6BG-gn2w,Ordered the Katrina and it was sooooo good. Love this place!!,2015-06-08 05:54:17,0
389,kN3s21umHvmrNzuFVEiE-Q,tqa0D_nJZ-zmbc6r7wlV7A,Wings were pretty good.  Cheeseburger was average.,2014-01-28 21:40:25,0
390,B2O0do2Yh9Br2drarZAeDQ,U538QRB4bTY2V4rwXRT9ug,Salad!!!! Come to Mama!!,2012-06-07 18:41:31,0
391,qYf08Xx2LlBmCF6uzcj5zw,THJ0i8yRyx1OfvzLsJXgng,Cajun corn fritters!!!,2011-11-05 03:29:23,0
392,AHRrG3T1gJpHvtpZ-K0G_g,aIHK5vqew7X2T3fDC57D3w,Great view of the river from VIP section!,2013-05-30 23:10:46,0
393,4kVVUp5yxMohjW0s_wBKzg,8yR12PNSMo6FBYx1u5KPlw,"If you're looking to save some cash, split a burger with a friend (theyre huge) or order the $4 burger snack. They will dress it like any of their signature burgers!",2015-02-16 18:37:35,0
394,BXJJXru168_J_zSGWIG_jA,SjpcAtkrsnrDfELgMNrAgQ,Love this place. Great rueben palm on tap cant be better,2016-01-01 22:08:55,0
395,fCvMnJU1Z-XhAjKg99wK3Q,4Bhue2HOSheK-vxN_W6VzQ,"Sister restaurant to the Malvern, PA location.",2018-03-15 23:51:05,0
396,WDX_KkxwI8VYOF3RHpNLpA,WG_mj7cMKqDezVJNzl5mhg,"Has a small section of cooked, hot & ready to eat items near their bakery.",2017-03-21 20:11:08,0
397,tQ6HM9ldSsYbuPugPUr-gw,hPAmGKnDqummngSTOJN_8g,Great park but so many dogs watch your step its everywhere. So many kids play xbox but need fresh air so do them a favor and have a family day with no electronics.,2013-12-06 12:43:41,0
398,njcXFGqIuSp-_joP42MhxA,NT5S6JV5wPwKOd3s3Yh1zQ,Open today!,2011-01-10 18:46:00,0
399,8LOd0paLBShL3d5MKmheFA,-J0tPzkwPnyulSBE_s863Q,Mojo pork sandwich is AMAZING!,2016-05-07 03:54:42,0
400,tTJqDSKnjiearIYKni1NTw,3EJr6A23wLRPlekclGwHlA,Deliciousness!!  Closest thing to In-N-Out Burgers you'll find around here.,2015-05-17 23:58:44,0
401,FewOog095KFPHUNVxCIncQ,9TQqQSuqu2x-3LZR8ChWmA,Scans and copies,2013-12-19 21:51:50,0
402,iJzj7z26Oqb3x2j7ZYkviw,WTPTuGK40bJc5H0UTMTWuw,Best sandwiches in town.  Try the Stan the Man,2012-06-09 16:03:17,0
403,x7UU1bdc2INFrZFwp6yOPw,zf9_8CskW6Vzakg6V78S0g,Spicy Rice Soup and Ginger Salad that accompanies some of the Hibachi dinners is excellent.,2013-08-26 01:16:33,0
404,sppG3hwAzwwutTy6vcp4Rw,IAiBDzIqD3ozKo-EhnPIaQ,Finally about to see Avengers in 3D!,2012-05-27 22:38:13,0
405,RxalEVqRSD9kFIPQxRWzAw,CVmzqrekI1iYHio8pTyTpA,Must try the Habanero Tomato w/ Goat Cheese & Green Onion Soup!!! So freakin good!!,2012-08-06 18:24:42,0
406,54XGIJbMSzRKAKjU5uVk-Q,TqgsB91kKWjU4aKGR4GCgQ,Great menu and low prices,2014-08-24 00:04:33,0
407,a2BZP3YiYPE9XnC-g7UJUQ,SRi09Oz23ob1LGDudhUoQQ,Save yourself a trip downtown: they have Italian loaves of bread from the Hill as well as World Fair donuts!,2015-09-07 15:41:16,0
408,4wcxoeKuYzmbTypuq1bmeg,muxda1cSVtplETqTfYVgZA,Check in here for a free ice cream scoop.,2012-10-24 01:24:08,0
409,3L38ANdK969R4QpRVoJqtw,wUZXm4KN2wIqlfkvXVZXUw,"Cuban! Best expresso in town, plus incredible varietals of beans for regular coffee. Brew options are unique. Park behind off Hermitage Av.",2012-10-06 17:30:30,0
410,Ye-9S8f2dt41UBfy4lXffA,VgTkfTRzZHAoc1uFMjcVcw,"Sit at the bar with Candace, who is super nice, makes great drinks & is knowledgeable about the menu too!",2011-07-24 01:41:46,0
411,HrwFKvIs8RsnyCeWjv4SeQ,oJ0fQBhVFeWcNjOQv2b6KQ,Fried dumplings!,2011-10-01 22:54:43,0
412,OrxBeVji6jGbbqGwUOiBbg,j-qtdD55OLfSqfsWuQTDJg,Vodka gimlets: impressed that they asked whether we Rose's or fresh lime,2010-04-09 23:24:42,0
413,KHDuc3dFLvpNgpu4z0sf-w,FSTmzo0beEVMRMSArcp4fg,The 20% show us your scrub offer is not valid.,2016-01-24 23:55:35,0
414,OIl_ZSc0rDE8iphiAjS-xQ,gjI_m3qa5WkYzKKXapYETw,Lovely staff.....byob!,2012-01-07 01:28:07,0
415,kA7sIBVKgWXVwWbpXsUHQg,HkrsfVZxYoT2avLV6LuHjw,Ask for Mai,2013-08-17 14:20:28,0
416,cC6SFv7Azj17bpqr9lfcUw,iCCSlTTZTzhpmhBO79CoYA,Great service. AMAZING burgers.,2016-04-22 22:44:17,0
417,IFhqsrhESIC66b3ICfV0vw,zXvjFr3lftIlkuFNlY4PRw,"Sundays in the summer are nice, relaxed, and Comfortable at this Starbucks",2013-05-19 21:49:44,0
418,bYENop4BuQepBjM1-BI3fA,TDmcgUZFHC5EECpSxqfgkQ,Great beer selection.,2010-12-20 21:22:24,0
419,263B5Ix978sEVgY6yiIr8Q,bVwshpRymmsAGlmXTj-bGA,So just had take out again...I had the Dry Pepper Chicken AGAIN and it was just as delicious as the first time!!! My wife had the Penang Seafood Fried Rice which was out of this world!!! Love this place!!!!!,2016-11-25 22:41:22,0
420,G2Fz49ZmyGAp6Zu9tFdVXg,8NyDM-FDoWEEeEG9XUwnbg,No tips required,2010-01-30 16:17:48,0
421,KXCQGyusfBTyUClLewNBjg,-rCB_kCW-u84S-CQir-lng,They are now OPEN on Mondays!  Yay!!!,2016-11-14 19:22:09,0
422,kkPgJv6KBFN15caG7NYYlg,HSpOc3IrbXtEP3I18phh-w,The blueberry tea here is well worth the price! Very delicious.,2015-05-29 06:52:00,0
423,wjko_JEkgwydWiT-aIjKIg,jULIPydhMj18KOI5OHTwfA,The fried shrimp tacos are so yummy!!! Fast service and cold beer!,2017-08-20 18:13:47,0
424,mZDwjC-nELDtkdSJIGncdg,p4vcnjLDLO_TLWn7zoYEVg,RIBS,2015-06-01 01:09:56,0
425,whVBG15atrusyXRvDDp7_Q,8pOWoH05RXdYvxbXgzqL6Q,Said it was open... And it wasn't at 7 on a Monday,2016-08-01 23:20:44,0
426,z0T-SayZjhPimIKIQtM-8g,pDOmFcUzaCzh2ETvx6z4BQ,WAFFLES with strawberries!!! yay,2010-07-01 15:07:11,0
427,z7_QpeQKsPL-8LUuHKW7rw,v8IbZ6wcvdyGqWpbDKDvfA,Love the concept and the food.  F.U.N.!  Definitely returning!,2016-01-02 16:57:10,0
428,r-4zmrheIIo-4rrKP2B_Ow,gIK65LSNWO7BP7AKIbs-JA,Do yourself a favour & have your sandwich on the sunflower bread! P.S. be prepared for it to be lined up out the door @ lunch.,2013-05-16 18:00:30,0
429,kJIJyeFWuvrxFJFtZ4ET2Q,CDdffMTbchbfgutMBAZrdw,"This place is a very good place to eat, drink and be merry! They have a pretty good selection of whiskey, especially for the area. The food is very good and the prices are pretty good.",2013-02-14 19:05:03,0
430,7Z3QZnc9CFRH_bPRGN-Oiw,QdER5KjucCVtOXdU1g7kpA,They have Trinidadian pepper sauce!,2012-05-28 20:42:11,0
431,TKhIqy7LgMYSwE2mah7lGA,TFy1mR2ip4QTdKFq9JfV1A,This place is actually open until 10 pm not 9.,2015-05-27 01:09:02,0
432,ecULlcUqzzA2t3uA5pBgDA,THSP3XyEjOgqpXcqwJoCyQ,Chinese new year specials now!,2012-01-22 04:08:22,0
433,sM781rnn1Lvh_WzsPnuvPg,2HMf3ewAeMaeDsadJuL8DQ,$6.00 for a bottle of Miller Lite!,2012-04-16 22:34:15,0
434,lvrLf7yb4QD9JIKdIXaFTQ,Grm5MjbqWVQhHlzmgZci6w,Located right next to Meijer.,2015-01-27 19:30:06,0
435,g5goCz8ijIiicgVGUQ7t3g,miuCbpDx1YphwfHwgaYoPA,"Veal Marsala was very good, but the Risotto (shrimp, pancetta, fennel, and mushrooms) was INCREDIBLE.",2014-01-04 00:53:24,0
436,fSR8LJJ0Aa3w8HoaGyXYCA,-kGUmgyeYcNDcuEr4FoVeA,Yummy vegan pizza.,2013-08-17 00:44:21,0
437,KXX_KFF_TS2cKrg2_2RfSA,vh6YOciEM3M4zi2FGp-b5Q,They're really rockin' the 80s new wave right now!,2014-09-10 23:03:27,0
438,wM7G2F5HKi62yvO-HM51zQ,aM3gFY8Eq2KJuvNBlGPJEA,OMG! the band they have here today (12/27 @ 2pm) is SO LOUD! My ears are still ringing & they stopped playing like 5 minutes ago! Crazy! :-/,2013-12-27 20:08:06,0
439,EhoM-dr2R3KwwUB0pHh_qQ,CQgupIpIbkyiVLUEcMIRCA,Have a donut (or two) and enjoy a scoop of Bassett's ice cream (in the same store),2017-07-01 15:08:50,0
440,4MkXWIup5bxUOn9prdtDEQ,T_HJvjWYGBtZWmRPzNJeBw,"Go to this bar and have Sarah take care of you she is wonderful, skip the lobby bar Courtney and the crew are not outgoing and they ignore you.",2012-07-27 23:20:17,0
441,XTraoWA-NVwt2KLd8rdfOg,nn5tvvgFtnoyCocACvXmJQ,Amazing Brunch!!!,2010-12-05 19:31:47,0
442,Lt6lTTeawQInm5k1atTumA,YCFt3jhEJIHaXaKDOi8fYg,"In a hurry? This is not your post office. Every time I come here, there is at least a 20 min wait",2013-02-20 19:20:28,0
443,k9Mvnw4aglONCaS5cBKQnw,SyfxVPzO-ttAUxJKAfi8vQ,Open knit night!,2011-05-12 22:44:23,0
444,VL12EhEdT4OWqGq0nIqkzw,M4Y-JXjceA5lDMg90wCo4A,Ask for Dee. Dude is an all-star.,2017-11-17 23:36:12,0
445,lVlb5R_bjelkWi1N5YWUIg,ERuy9x26QrzqVwP1oFSObQ,"Perhaps the best rice and beans in town. The beans come in an edible chip cup like at Los Agaves, but are much richer and tastier. Try eating the cup with the beans!",2015-10-12 04:09:35,0
446,3e613yg9WsOZHWs562jXjA,0dnFshXDUsRTjb8G_D-hRQ,This was the funniest oil change I have had :) thanks champ & Rico!,2015-09-25 20:38:13,0
447,n_DKVgXLlNPXJ3D9dxngvQ,ol6ATB97MdIuhm6yAGOeMQ,Go for the matcha!,2013-12-01 20:30:04,0
448,5S1chXV6YXXcvBXF1oRoNA,dPpHumLoB1GJQh0vpN3tNg,They checked out a used car I was looking at for free. ,2009-08-10 12:16:27,0
449,GJv1yf_IhUZqpDjFr86DmA,O7adYE4pVfqY02Lh6ywEpA,Yay! They have a check in offer!,2011-07-28 00:13:01,0
450,pqAoLjsfM_o6bVv5aAM-KA,W-RVZSGas8B26O-kx5MD3A,"Always sit at sushi bar and only had the sushi, always awesome!",2013-12-14 02:55:38,0
451,gYhKVVPjbfOq8V2wvQ_ncA,hJTwBhYBTkiHaDMml_v_sw,"The food was good, staff was friendly but the entire back part of the dining room smelled like a dirty bathroom. Thought maybe it was just me but several other patrons commented on the smell.",2016-08-03 20:00:05,0
452,C3Hpsx_eDfeSmxEc1HBzpA,YSgcojsb2kWHXNLWaGCuBA,Make a reservation. If can get buy!,2013-11-27 18:24:14,0
453,REmj73mVB8Vq-xgQr72ZZg,Xvc847Q5v-K21gb-wL56Rg,Great service and pretty belly dancer!,2012-05-19 00:05:05,0
454,SehQnCkMkBqR1ta3uZxKHg,now2TRoUla_5u_tmH4HGig,The waitress we had understands vegetarian needs. Sit outside. The soup can feed a small army just a heads up,2015-09-03 23:39:08,0
455,-w4xcWTnVtMQcErgAyT4zg,cOXc8c85Ms6dMEAJazLXHQ,Gets more crowded as the week goes by.,2012-10-15 21:24:16,0
456,XCE45dcCJwBYFjTJ5ACU_g,Qo14LZITJ4fIhSdqOVsm6w,Great hamburgers!!! Exciting atmosphere - we actually went twice on this trip.,2015-09-14 17:02:56,0
457,su-GHNo3oR2YJCoMDhe5Hg,V_jy9Aemc3kjznqhbsu_Dg,Troegs java head stout with a breakfast burrito.,2012-10-20 18:24:17,0
458,emkgr9xghy66fU58fwnRgQ,tueMs7OxNEGKMYPOOgXX4g,"Undoubtedly (& self-proclaimed) ""the world's safest beach."" Just watch out for the tar; some oil and a paper towel will take it right off.",2012-07-22 16:39:54,0
459,lAjldaKYbyAJDTXq8gmOTg,hDOx4ltBlXmGdR3b4RRGeQ,Threading offered,2011-04-15 17:48:55,0
460,the52iBr5PCJahoGPITZBw,9b-LZWsj75mmfMYuChXDkg,Parking is now complimentary! No more $5 charge.,2012-10-11 13:49:18,0
461,WDrVbBxsNZt-0ytEyUAaBg,MbKhuO-4uYPc0NRZDRWoew,Guacamole burrito,2010-01-21 00:12:53,0
462,TIewufNH8H0yz4Y-3_qRHQ,b_aa5heHW9jG8gbAxTqo_g,As oasis of class & great service. A fabulous resort!,2011-07-31 14:05:47,0
463,fWmKFCf6QUJ-6GByXsN-Eg,fbHvGCFs_tGwKdv20-p_wA,"Off the beaten path, but open til 10 even on Sundays.",2013-02-25 01:49:32,0
464,JUR94o7gvS382zEzVizkHQ,PY9GRfzr4nTZeINf346QOw,The spa is outstanding! Very beautiful and immaculate!,2013-06-02 17:25:59,0
465,L4KX7XLukcdUA1rdpm9-Sg,soNYYxlzBldoIQ5RP0A4dA,Great handmade jewelry.  Sarah will help customize the necklace lengths for you too. Love it!,2013-12-02 01:34:44,0
466,CQ5DfMSN37gsjkk0nqbQEQ,OYCMbxOnPRTfyDKIhnIV2A,Smash fries the best fries ever.,2013-12-17 18:53:39,0
467,0V9kMR2AGljsoMQR_JgpZQ,ZB61gANpKABguPC7kG6bzA,Great margaritas!!!,2016-01-12 22:52:10,0
468,mBTMzDgBNGxRiQbCFwZBPw,9xPOQKtIDVaI_fN3ns35LA,I asked if they had a side salad option.  She belly laughed.  Don't ask for that hahah,2016-11-16 16:54:36,0
469,1R7aepKjkARInsWdHRDJuw,-Or44IdY51Ukd618kikmtA,"Good donuts, juicy chicken, and real friendly staff.",2016-01-22 20:10:37,0
470,xU4GbT4VKMpyOxNJAuP3hQ,oqbhVgliVJH-iRa3AnD-3A,Lattes here are very good!,2011-08-12 22:32:10,0
471,21TBXrUyPdyrC57TMA4ZbA,1ThRaC2Y3hXxqgA4VsSO3g,Castleton has a much better selection...,2012-10-07 18:18:34,0
472,UmEwt8G8ApVV763eGd_0qw,HjLYCBxJti8V-hsP_yVZ3w,Poor service,2016-04-21 23:06:52,0
473,uVtkixXCP7LXRpC1EedGpA,2VPX222bhizLlWZrLQL3PQ,"No orange, no vodka = surprise drink. Yum.",2013-08-17 07:08:08,0
474,LhfQ_oQZc4XJvthM5ueoJQ,nHuB7fg6XbH9v1aLnlf0Zg,Mama's Lasagna... Magnifico ;-),2010-12-28 21:21:41,0
475,Rq0vsZxNpLnkWqjc7ACzrw,9o55tW2eCwxRvwWVQSzj5g,"Thai Samosas, Drunken Noodles and Pad Thai are amazing. Get the deviled eggs whenever they are on the specials.",2015-02-05 21:22:55,0
476,a6E2vlWZtyoOjVyY65ILVw,uTqmZj3IVvdXD99r3-kJxA,Last weekend to catch the neon sign exhibit. It's very cool,2013-02-09 20:23:00,0
477,1pZGKh8CfMoExG68dhKbsA,pvu1FS0_h5vrjfPV_vrBAQ,"Great grub, friendly service and cold drinks.",2013-02-09 22:21:37,0
478,1HM81n6n4iPIFU5d2Lokhw,NIpZBy1O1JFj9x2bcErZlQ,"Rugby World Cup
South Africa vs Australia
New Zealand vs Argentina",2011-10-09 03:19:57,0
479,_qUMAh4Jug45aI0Sj0iDfw,n0USDLjWsgeb_rpNT3xtvQ,I ordered BBQ chicken there.  It was great taste. Really recommendation for it,2015-09-16 02:45:40,0
480,3L38ANdK969R4QpRVoJqtw,0F9JFISZW9ErjOrqK-mnIw,Homemade style icecream with inventive and exceptionally tasty flavors.  Sorbet as well.  Even have Lactaid! Can't decide? Trailer Trash!,2011-07-30 18:08:48,0
481,L0yOEjeMtAwJwm1LXhxAYA,M2h3vq8WeSiQAmyJtrPvbQ,"The food is amazing... Bottomless glass of wine!!!
Highly recommend...  A must do !",2013-05-18 02:57:21,0
482,xrDkmNTEKn9b-T9st9a93w,U2hkeMI-q4cS35QolJYN0A,They don't take reservations here so come early or send a scout. Best sushi in SB!,2010-08-24 16:08:07,0
483,Qh_Guzb9rT2MUZLVPYIcgA,RrmvIZlHhtXOA-ZGAyLWHA,Come hungry!,2013-09-01 18:52:20,0
484,l4DA0dZj8__wkFee0MNIyQ,117cztVQvB0ujB7u_wsnqw,Get the lobster roll!,2016-05-01 15:10:47,0
485,SkYIKEIQfEo65_xHNM114w,SCjUeZfjafJ88fWWQjRh2w,Ask for the super spicy habanero relish on the side!,2012-01-05 00:35:18,0
486,QaCbRxUMAcTJl5YwA6inDA,5ZXmpIVqjGB9cqEUDJ7Reg,Indiana craft beer week!,2011-07-17 01:12:01,0
487,_Yd3QXQsFKok39spd2ft4A,b_WMjlfeTkDSNAmo_kMJ2w,Bring cash!  Or you will have to go find an ATM late at night which we did down the street at chevron I think...,2013-02-20 15:42:07,0
488,TWDHHv7fZZvD78dGwNz2UQ,tRrwvG_26qqzMlNIYyz-TQ,Get a flight while you're here,2013-11-30 21:09:59,0
489,KDewJBJknfWvQyHHFNbfdg,ipZ7neK1bjBAUrCqyCvB_Q,Shopping getaway office hours!,2010-12-18 21:09:01,0
490,GR2t7imW-eD_k7k7FlcC5A,-qNVtEd8Z9MtCfC5dii6nQ,"Great food, great atmosphere, great service!",2016-12-03 18:48:29,0
491,uaYajVEqrZNFQUonfmukAQ,pOVZpOaeIsF2ANWIuhxZNA,The earlier the better. They are open on Sunday's,2017-02-12 18:18:55,0
492,Ii4fgwfnyv9l8S_7p-nkkA,pw1WZapMHXQdrU1uB9X50g,They have kumquats!!! :D,2011-04-12 21:28:59,0
493,cAupjU9hcVt_zSDbPy7VYA,fYSaoJMOj7-r4XWEuYjRxw,Dinner last nite for restaurant week 1-22-15.. Steak was a little under seasoned,2015-01-24 06:52:15,0
494,W6IA2YZo39ipXVWnL4FLAA,jS3affmkXWrBnidXA-DIfQ,Everything about Butcher Bar is perfect,2018-01-26 23:42:19,0
495,F8aIrswXr4zFwtPH36w1sA,tW85sx5fr8-gCTCOi0c9Pg,Yelp holiday party! Buy local :),2010-12-08 02:56:53,0
496,C0aL4tgH7g8DpCJS4FmogQ,nYsNsyIppe_DTueBha1x9A,"I ate a Fish taco, and Shrimp taco and had a white Sangria to wash it all down. Oh so good!",2012-03-15 00:05:27,0
497,DgmAhT4MwtS_aywueKbo3A,eBrjs8r9JXwv99dRvAAQFQ,Parking sucks!,2012-03-24 00:08:08,0
498,PMSyhSJw2koD-qgA35U-xw,5ZXmpIVqjGB9cqEUDJ7Reg,Triple Karmelit is no longer on draft,2011-12-31 01:30:49,0
499,ikWD8meznb14w9yNie3bwQ,xKmfYXFFpoWcWcmABxmpuw,Back for the second time today to visit my totalled car. If you plan on scrapping yours out be sure to bring the title.,2012-01-10 22:41:40,0
500,EpJ7t6PL6aEXvkvTiftjtw,AixPbZxJkgRyjxVqrpPAmw,"Don't be afraid if there's a wait...stick around, enjoy their lobby bar, have a Peroni, and prepare for an awesome meal!",2012-10-21 13:54:03,0
501,qUB8egUMj-CXgiZJNHth4A,7Qkj7_DBptnXGHAG8Qg4cw,Great food and superb service! Highly recommend!,2017-03-19 23:19:39,0
502,VnxrTDrsXBHsp1wBuwWNKQ,a-d3NorgIbUOn67fd1L0TQ,"Learned the hard way, closed on Mondays.",2011-04-12 00:01:17,0
503,A0Tkq4VV8dD6t8NbBxvBPA,HhR2Lw4DxN_XKQZHG_TImQ,Service and meal wait time is extremely slow and they aren't overly busy.,2012-01-01 03:40:06,0
504,rUOOX9hBxHK7i4T561Bntw,Cn2G_7K55DECmGbyZz-6RQ,Fill the troff lol,2013-12-06 00:38:37,0
505,qDeAi4SFFClvtXyG0vSD4w,-A10ZTqT4X49cneKlxXTcw,Friendly service,2014-03-18 20:23:50,0
506,X_Tad4Ahz8USsonLu-YfHw,muxda1cSVtplETqTfYVgZA,Great hamburger!,2011-10-01 01:32:08,0
507,YK5uP41VXOOay8OikiMiiQ,H7XDiKMUTh4qmB4I3U8A8A,Best place to get fresh,2013-02-13 16:51:21,0
508,ceFHavITrot4UAW5DG54tA,Bg572F2ggIFwTu-lvXt9Xw,"Parking during lunch time is tricky, yet well worth the effort",2016-06-07 17:46:21,0
509,Junst7f3T3b0IfGgwavzKA,DF_cgKLV_YMDkBaNlE0XoQ,Half-priced lattes today and Friday! Just mention it when you order.,2010-11-24 15:30:52,0
510,Sb-ilkkBbvc2JE9DVTfuUQ,-EHrU_DwtX2Jv4NbAMppTA,"Do not come here for a QUICK lunch. 25 minutes for my order to come out, fine for dinner unacceptable for lunch.",2014-09-03 17:03:21,0
511,cMzSD2gDb-vkBnu8xNcW5g,eN-Zrz1orLoqIb7D6mUMbg,Great pizza anytime!! This place is also solar powered.,2013-12-01 23:55:58,0
512,l_5iaa0MREofT7KIZIH4ug,taccHsis2C8LoFNE77gYmQ,Lawyer,2013-02-07 16:41:59,0
513,jjHZxlSWU6hh66U9_LUB_A,KQHqDPUaAd4412_6vbRk0g,Ask for your pita toasted well done. Yum,2011-07-26 16:37:26,0
514,iY262MNxieewhtFInDY4Rg,RbZioknGd6gcVWp67Mujgw,Nightmare! Two windows open only? Seriously?!?,2015-02-11 21:57:01,0
515,hj_5YAnUwc-NyW7jPKNSPw,yI-ahfduU45_bZa3ZgEx4w,Best pizza in Irvington!! We get the bread sticks as a meal they are so good!!!,2016-04-17 02:36:55,0
516,2-nj1SOp90Q7MAoMM1qwug,NthA0RJRkYIjHBtP6GzGtQ,Tomatoes will be in full harvest next week! Bacon!,2017-07-22 20:54:43,0
517,y9C7jOTg0yJqERdY1tketw,CepvOEU3FxgYWMkpzS12mA,The Friday crowd at 7 is pretty heavy. Try to come early because Happy hour ends at 7.,2013-08-24 02:07:29,0
518,cynJeGho1spyXikHubXIoQ,xdy61kO_r5p6Zw30dsZ-ng,Yelp event!!!,2013-12-05 00:34:09,0
519,KKe1Qgkcrosa5Vpx49QdKg,0WkPwMoI1HxSP8jicwQOOQ,Wowwwwwwwww. Turkey Ruben was worth every penny of the $13.49,2017-11-21 19:36:28,0
520,21TBXrUyPdyrC57TMA4ZbA,nmHzwJMHjY7P3ZKsRkQsYA,Dick's always has a good selection of shoes.,2014-01-09 15:14:27,0
521,TAHJEUy3r0K8EKnAugjzeA,9IXjieBjg-i4G6vfailfbg,Gasparilla Film Festival!,2012-03-29 23:20:18,0
522,Gj8St4DR2oznoETlfyI91Q,RLlOK2fL6xU1sfIPiP2QBw,Amazing fried catfish!  Tender and juicy!,2014-03-20 22:14:19,0
523,T9aisv9FFuEbO9hSgi-efw,mpwqMltxw7_pJjJELDLoeA,"Very friendly and helpful staff. Great quality. Expensive, but worth it.",2014-06-04 20:58:31,0
524,7XCUXcd3Pg0XppvBwO5x7A,gtrPGmkrNO_4Zxv288TO2A,Seriously order the trashed wings,2015-01-30 15:41:25,0
525,rTJ3EecGoQNbfFj7mqjDmw,WTyPl6Vu2ShfXUo_ZeeJZg,You absolutely must try the crab empanada. It's a can't miss!,2010-12-03 17:54:07,0
526,lSJAz1la2MngxNqSFSmUsQ,JDwp5guESWuyng2MSBYEjg,Closed yes. New restaurant coming soon.,2015-06-03 05:30:54,0
527,YquwlKFkYJw4jWW3DE80iA,GGgYoWnKOpRQ3S0Yl14uDw,Quite possibly the best grilled cheese I've ever had.,2013-06-07 16:57:58,0
528,m63SiTom5meYgkZ_SVfFKQ,5j9TfW8RrdkpaHlaBwt6bQ,Happy hour?,2011-12-29 21:06:11,0
529,2hMwI_rbESY9-79RWJMx7w,YrNtBUOUOYwmRZ_UVwH8iQ,"Eggs ""Rose""",2011-05-09 18:10:39,0
530,JsmxNqjfPN_4RT7CpauUHw,oH6vZBltiuwtjUMLLDmWQg,Still open for a few more days.,2015-12-31 00:43:35,0
531,eUygSQbJp1ahv9nOlY8YdQ,ztEm5S0fkv0-ro9IQi0qSA,They have wine tastings!,2015-01-23 00:06:30,0
532,h3KYuVHhr59Q-UFloqhLHg,ZngsxFOi6nobpDSjPigJ9A,Buffalo shrimp are very good,2013-12-17 00:30:04,0
533,xGTlAfrM208q533eDriJkg,J4ecRGQ_-c2A2vSNLip6Kw,At Echo Bridge Studio,2014-06-27 23:04:58,0
534,WcQ01IBbW0ID01EE7bdH4g,HRVv9HPqyLz1NhDIRsOAbg,"My friend went there the other day.  Wasn't aware of any pitfalls.  They told him they couldn't process a title transfer because his driver's license had expired.  The purpose is for I.d., yet that ""practicing attorney"" steps in and decides to be the enforcer for the DMV.",2017-03-17 15:03:48,1
